Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
DivideInteger/ExMemory 11/ExMemory 25,1.3384409455285824e-6,1.2973546418769637e-6,1.3972238772083545e-6,1.6624936618946383e-7,1.3149244765606077e-7,2.1853595045255758e-7
DivideInteger/ExMemory 11/ExMemory 27,1.5637056684615791e-6,1.5221301483583812e-6,1.628411090261855e-6,1.876730128311715e-7,1.4630564713089992e-7,2.5309696609644165e-7
DivideInteger/ExMemory 11/ExMemory 29,1.443931033688481e-6,1.3784089613518691e-6,1.5162234139711577e-6,2.0995879685731504e-7,1.6664995047041037e-7,2.6814718141787007e-7
DivideInteger/ExMemory 11/ExMemory 31,1.630314566292611e-6,1.5743969788351221e-6,1.7193529990304293e-6,2.3507187539091163e-7,1.7321576201412183e-7,3.604826441468183e-7
DivideInteger/ExMemory 13/ExMemory 1,1.2945177174748732e-6,1.2826383658034598e-6,1.3280656568366811e-6,6.24097975788021e-8,1.2025216110290638e-8,1.1462990200691277e-7
DivideInteger/ExMemory 13/ExMemory 3,1.7168946207348498e-6,1.6812534193176621e-6,1.7794590179147794e-6,1.6629358661651727e-7,1.132754415928292e-7,2.2613450049254753e-7
DivideInteger/ExMemory 13/ExMemory 5,1.6757875946282276e-6,1.6402893354535787e-6,1.7282217573793878e-6,1.564326927041781e-7,1.146897872942674e-7,2.2433211171618044e-7
DivideInteger/ExMemory 13/ExMemory 7,1.4281110431535318e-6,1.406430137133678e-6,1.4618946320455021e-6,9.058686648560689e-8,4.6621031142683386e-8,1.287899636401394e-7
DivideInteger/ExMemory 13/ExMemory 9,1.5918674931657104e-6,1.5264076278627502e-6,1.6647691984571212e-6,2.134616826990741e-7,1.6831981309097102e-7,2.8357709565158475e-7
DivideInteger/ExMemory 13/ExMemory 11,1.6286319360856742e-6,1.5911382880468037e-6,1.6987825383928066e-6,1.6700135263507971e-7,1.0883853690259727e-7,2.503171195343849e-7
DivideInteger/ExMemory 13/ExMemory 13,1.713745526828926e-6,1.653173424354319e-6,1.7762131218715864e-6,1.9522582680304034e-7,1.5860177138797439e-7,2.5090395360364014e-7
DivideInteger/ExMemory 13/ExMemory 15,1.5162724204887557e-6,1.4795969543973768e-6,1.5890492053313403e-6,1.5207958563165648e-7,9.418601191460936e-8,2.384143693091067e-7
DivideInteger/ExMemory 13/ExMemory 17,1.6601981347278683e-6,1.601032584236327e-6,1.7237861424115757e-6,2.0154127279157042e-7,1.7645748658103347e-7,2.390882434530996e-7
DivideInteger/ExMemory 13/ExMemory 19,1.5883772656072812e-6,1.5409632264698517e-6,1.6512186133456469e-6,2.047068030609973e-7,1.5741756781496434e-7,2.5019797075138884e-7
DivideInteger/ExMemory 13/ExMemory 21,1.2702474268601124e-6,1.236981069889383e-6,1.317691400407604e-6,1.312350084434262e-7,9.507577183538462e-8,1.81984954164711e-7
DivideInteger/ExMemory 13/ExMemory 23,1.2042429567136426e-6,1.202048952565516e-6,1.2071365924982672e-6,8.537623594503186e-9,6.937368388416066e-9,1.1598458247758364e-8
DivideInteger/ExMemory 13/ExMemory 25,1.5940989730053008e-6,1.536543821473669e-6,1.6578901583937254e-6,2.18724404054034e-7,1.8036297502637264e-7,2.7208455525999675e-7
DivideInteger/ExMemory 13/ExMemory 27,1.6349025943838212e-6,1.5906456302311945e-6,1.6973558332483552e-6,1.9057607214714558e-7,1.6860456981847877e-7,2.324738734880715e-7
DivideInteger/ExMemory 13/ExMemory 29,1.4252742868379191e-6,1.3614367029563135e-6,1.519829842687224e-6,2.5145792131199223e-7,2.1052113635058718e-7,3.2131614692103024e-7
DivideInteger/ExMemory 13/ExMemory 31,1.4550843961765488e-6,1.3861782194069352e-6,1.5113573309941025e-6,1.9652476784409647e-7,1.6039639548954394e-7,2.4570661029761903e-7
DivideInteger/ExMemory 15/ExMemory 1,1.7179943666550476e-6,1.651244058005315e-6,1.8039345725160936e-6,2.3631575507055945e-7,1.8174261577258777e-7,3.369913937859938e-7
DivideInteger/ExMemory 15/ExMemory 3,1.8527551505379411e-6,1.7866245424013933e-6,1.9257191485277507e-6,2.5414443868461335e-7,2.174851334450184e-7,2.8503708497099243e-7
DivideInteger/ExMemory 15/ExMemory 5,1.7032748751278828e-6,1.6636269086473829e-6,1.7962296702517218e-6,1.8277150630437517e-7,1.3237537033710787e-7,2.9365400811284106e-7
DivideInteger/ExMemory 15/ExMemory 7,1.8315873839879545e-6,1.7800655213870793e-6,1.8993047020457655e-6,2.0289224207625797e-7,1.7040726751417315e-7,2.515451927707354e-7
DivideInteger/ExMemory 15/ExMemory 9,1.789484890245425e-6,1.7239101546984724e-6,1.8557447954982496e-6,2.2607788176782302e-7,1.7443473976345837e-7,3.2487608305547067e-7
DivideInteger/ExMemory 15/ExMemory 11,1.6528811268450452e-6,1.6337824761793108e-6,1.6952917865545058e-6,9.214287837395993e-8,5.823852644995858e-8,1.4481393559977412e-7
DivideInteger/ExMemory 15/ExMemory 13,1.7724497142309038e-6,1.7052574683976871e-6,1.8982459392293502e-6,2.9476038025749037e-7,1.776751919590649e-7,4.6185184317815367e-7
DivideInteger/ExMemory 15/ExMemory 15,1.5549611732695613e-6,1.550748365841517e-6,1.5691342922479588e-6,2.7171758688277568e-8,9.367703260310665e-9,5.0075955001951915e-8
DivideInteger/ExMemory 15/ExMemory 17,1.6767232989775211e-6,1.6052778652071235e-6,1.7623705168239319e-6,2.5620837325943975e-7,1.9944776465820714e-7,3.0546082635390256e-7
DivideInteger/ExMemory 15/ExMemory 19,1.557762123703546e-6,1.5243644218385836e-6,1.5917007430602859e-6,1.1761452515106288e-7,8.823793865820908e-8,1.7103661484429036e-7
DivideInteger/ExMemory 15/ExMemory 21,1.6378774671112685e-6,1.577085503848035e-6,1.8001255965761705e-6,2.9979949082430893e-7,1.6439237966917072e-7,5.498537274037206e-7
DivideInteger/ExMemory 15/ExMemory 23,1.519757807387051e-6,1.4743442708081612e-6,1.5749702169563723e-6,1.65133593197547e-7,1.2255508268557828e-7,2.467400044788232e-7
DivideInteger/ExMemory 15/ExMemory 25,1.7279156072377683e-6,1.6740960718178739e-6,1.7925300833116285e-6,2.0536057513834296e-7,1.6874810376889432e-7,2.799421752431861e-7
DivideInteger/ExMemory 15/ExMemory 27,1.6722126263415221e-6,1.598672351196728e-6,1.7391385248324974e-6,2.3061595849288237e-7,1.9710683922096773e-7,2.604373265222895e-7
DivideInteger/ExMemory 15/ExMemory 29,1.6597507849892677e-6,1.5959956244777033e-6,1.733486495749363e-6,2.3038828479026057e-7,1.813563136630606e-7,3.029725882652192e-7
DivideInteger/ExMemory 15/ExMemory 31,1.5748369694756286e-6,1.5374031499590435e-6,1.635564695258996e-6,1.6419884749024414e-7,1.3739027355210507e-7,2.290290200895835e-7
DivideInteger/ExMemory 17/ExMemory 1,1.5907586791700374e-6,1.5633980115933873e-6,1.6487238600451195e-6,1.3928252535630527e-7,9.206700215631847e-8,2.481757597015948e-7
DivideInteger/ExMemory 17/ExMemory 3,1.6210197553602238e-6,1.597580879589199e-6,1.6450804792098153e-6,6.3441705393983e-8,3.530083101130012e-8,9.307178431807817e-8
DivideInteger/ExMemory 17/ExMemory 5,1.7485072197482699e-6,1.701419042826619e-6,1.8833444927129477e-6,2.316978826751495e-7,1.3631091508577814e-7,3.920276647788778e-7
DivideInteger/ExMemory 17/ExMemory 7,1.7591637388633265e-6,1.715617743916667e-6,1.8171404896276067e-6,1.6194573050663242e-7,1.1310643023668699e-7,2.3502248548363774e-7
DivideInteger/ExMemory 17/ExMemory 9,1.8458834619887255e-6,1.7853895331643285e-6,1.934715690320539e-6,2.329600412870846e-7,1.598660258419811e-7,3.734903249741574e-7
DivideInteger/ExMemory 17/ExMemory 11,1.7805622921803828e-6,1.7448671484776561e-6,1.8322702492272553e-6,1.4344101424315231e-7,1.17222077677472e-7,1.9820655422157862e-7
DivideInteger/ExMemory 17/ExMemory 13,1.693477986691611e-6,1.6552518804076452e-6,1.8129592713344588e-6,1.9379433021276692e-7,6.48317338414057e-8,3.845974829530795e-7
DivideInteger/ExMemory 17/ExMemory 15,1.791161151826448e-6,1.7259997148927368e-6,1.8690683660720554e-6,2.3147017663508418e-7,1.9461463603862441e-7,2.670381665085494e-7
DivideInteger/ExMemory 17/ExMemory 17,1.6318924304884242e-6,1.5902056941583235e-6,1.6985876635333226e-6,1.7699517389314052e-7,1.1624855917350406e-7,2.5261860021247493e-7
DivideInteger/ExMemory 17/ExMemory 19,1.659444600484955e-6,1.6015576330046928e-6,1.7254763656298765e-6,2.0482019462539597e-7,1.6857886340506304e-7,2.435992213086509e-7
DivideInteger/ExMemory 17/ExMemory 21,1.4938699994236189e-6,1.4705000801345777e-6,1.5502967633844414e-6,1.2007004240184578e-7,7.95484013122246e-8,2.0194597376502984e-7
DivideInteger/ExMemory 17/ExMemory 23,1.5560557886170872e-6,1.5161905778064442e-6,1.6294034235088962e-6,1.6361154328726533e-7,1.175515270675216e-7,2.433804393272474e-7
DivideInteger/ExMemory 17/ExMemory 25,1.3700148891931709e-6,1.321030408584941e-6,1.4203343893308082e-6,1.6859755955409944e-7,1.4399975877857968e-7,2.2715862913879562e-7
DivideInteger/ExMemory 17/ExMemory 27,1.3789549527858654e-6,1.3138039453852111e-6,1.447324391599025e-6,2.1691835519725232e-7,1.6465677389290887e-7,2.7201890107382253e-7
DivideInteger/ExMemory 17/ExMemory 29,1.575315562358342e-6,1.5231999013156445e-6,1.6360012532233102e-6,1.6371849040362712e-7,1.3065182866753442e-7,2.0234666454314458e-7
DivideInteger/ExMemory 17/ExMemory 31,1.2379323438534106e-6,1.217380280443369e-6,1.2743891658877204e-6,9.630232854015119e-8,6.054000521910554e-8,1.3702754131426164e-7
DivideInteger/ExMemory 19/ExMemory 1,1.5942495242841635e-6,1.5657180534246871e-6,1.629592287741468e-6,1.0549498962054962e-7,8.146284610374392e-8,1.320922766964753e-7
DivideInteger/ExMemory 19/ExMemory 3,1.7100496700466028e-6,1.6628777601442866e-6,1.7703396345922291e-6,1.776879787769297e-7,1.3254040787673494e-7,2.671887826066884e-7
DivideInteger/ExMemory 19/ExMemory 5,1.6879069643189734e-6,1.673679723014247e-6,1.7137353636453987e-6,6.130050913996677e-8,2.1552217253996692e-8,1.0243350062284941e-7
DivideInteger/ExMemory 19/ExMemory 7,1.7106102559524922e-6,1.6692824025166259e-6,1.7628799375520457e-6,1.7789339165437512e-7,1.35639899220313e-7,2.502631266784468e-7
DivideInteger/ExMemory 19/ExMemory 9,1.7220184965567717e-6,1.6868692208236716e-6,1.8427561483874142e-6,1.9723557334817344e-7,8.619834198441049e-8,3.826339259369711e-7
DivideInteger/ExMemory 19/ExMemory 11,1.7338365203625214e-6,1.7031086868671758e-6,1.767467908460457e-6,1.0619138612247237e-7,7.59014584194869e-8,1.415523917458489e-7
DivideInteger/ExMemory 19/ExMemory 13,1.7456918145257197e-6,1.7189191255287336e-6,1.782514921644091e-6,1.0024321967095803e-7,8.565902112338326e-8,1.1772742515157079e-7
DivideInteger/ExMemory 19/ExMemory 15,1.7604377445649143e-6,1.7099769418058117e-6,1.8302738307749816e-6,2.1646706247527306e-7,1.4106033109520825e-7,3.586475094590308e-7
DivideInteger/ExMemory 19/ExMemory 17,1.6683538494911611e-6,1.6268519815356768e-6,1.7171045886495014e-6,1.4371071727632183e-7,1.1918606788175674e-7,1.7154400214537865e-7
DivideInteger/ExMemory 19/ExMemory 19,1.6590080760229042e-6,1.6195174224491155e-6,1.7618047389007334e-6,2.1690294834411803e-7,1.0226547546951628e-7,3.8307387052182366e-7
DivideInteger/ExMemory 19/ExMemory 21,1.6067684645813612e-6,1.5606600188669418e-6,1.680752530992241e-6,1.981303748957352e-7,1.6880672180762683e-7,2.4153256186148136e-7
DivideInteger/ExMemory 19/ExMemory 23,1.5471963161905074e-6,1.4672609286749828e-6,1.7048038981216637e-6,3.6318102748164164e-7,1.895010844894983e-7,6.747663798571747e-7
DivideInteger/ExMemory 19/ExMemory 25,1.5786686930127388e-6,1.5299668763155802e-6,1.6724425029975063e-6,2.0776077482531307e-7,1.6190545086829393e-7,2.5930229844678253e-7
DivideInteger/ExMemory 19/ExMemory 27,1.4853429946747593e-6,1.3970050745607347e-6,1.6445470929890093e-6,3.6909186905091365e-7,2.118479816661855e-7,6.868149863554912e-7
DivideInteger/ExMemory 19/ExMemory 29,1.2042726284934595e-6,1.2021044641605193e-6,1.2075609037191355e-6,8.687772629591903e-9,6.072317237843862e-9,1.4489697694198781e-8
DivideInteger/ExMemory 19/ExMemory 31,1.6880477859405354e-6,1.4121140388190104e-6,2.832501900798076e-6,1.7306869079049283e-6,1.7736339884479867e-7,3.640755478920614e-6
DivideInteger/ExMemory 21/ExMemory 1,1.7160133305784473e-6,1.6604740773275577e-6,1.7870758762268563e-6,1.90261153360255e-7,1.4647705510755874e-7,2.3761029919271682e-7
DivideInteger/ExMemory 21/ExMemory 3,1.709753568633089e-6,1.683961057039493e-6,1.7551509987176528e-6,1.0211495337942577e-7,5.25325964143224e-8,1.7176613758965365e-7
DivideInteger/ExMemory 21/ExMemory 5,1.8751624124113898e-6,1.8253462941157402e-6,1.9556741276753428e-6,2.0841616732110432e-7,1.7431184452408977e-7,2.5481073800514823e-7
DivideInteger/ExMemory 21/ExMemory 7,1.7966081060717308e-6,1.75268338224293e-6,1.886744063875839e-6,2.328612229567526e-7,1.288879266737471e-7,3.9108851912968415e-7
DivideInteger/ExMemory 21/ExMemory 9,1.7166604314932507e-6,1.687780491844054e-6,1.7630116508149097e-6,1.1323093919158738e-7,7.684889735977108e-8,1.561303936439435e-7
DivideInteger/ExMemory 21/ExMemory 11,1.870861694646243e-6,1.8070538511775146e-6,2.0288488198414935e-6,3.191144340462579e-7,1.544134796831778e-7,5.538260313449221e-7
DivideInteger/ExMemory 21/ExMemory 13,1.7301128475337966e-6,1.6989163390492889e-6,1.7712178260253838e-6,1.4798551756645475e-7,1.038877412498137e-7,2.104270123045641e-7
DivideInteger/ExMemory 21/ExMemory 15,1.8015916542734358e-6,1.7627679285818358e-6,1.8529394877614384e-6,1.4739574596628275e-7,1.2171179314100045e-7,1.8047330723305442e-7
DivideInteger/ExMemory 21/ExMemory 17,1.8337192656472054e-6,1.7661352941000291e-6,1.887946827609033e-6,2.1853950530810818e-7,1.847587318200694e-7,2.460411159618795e-7
DivideInteger/ExMemory 21/ExMemory 19,1.6169668372772788e-6,1.6140653210696598e-6,1.620752919359047e-6,1.117646389163461e-8,9.005259333853331e-9,1.5240663543449783e-8
DivideInteger/ExMemory 21/ExMemory 21,1.5830614476503593e-6,1.5293808527079308e-6,1.660840528702289e-6,1.889173083960157e-7,1.0989813866617505e-7,2.640587318770658e-7
DivideInteger/ExMemory 21/ExMemory 23,1.207001283612947e-6,1.2042574193122401e-6,1.212235069801808e-6,1.3810634372987853e-8,9.140698927932639e-9,2.300081125344604e-8
DivideInteger/ExMemory 21/ExMemory 25,1.4443650168114373e-6,1.4087224951978871e-6,1.481921132631816e-6,1.1066075771327647e-7,7.662367538518013e-8,1.6091354869776447e-7
DivideInteger/ExMemory 21/ExMemory 27,1.5721222248092965e-6,1.5312461643245974e-6,1.6227441749174806e-6,1.523646448980103e-7,1.300764507399997e-7,1.8172325451326574e-7
DivideInteger/ExMemory 21/ExMemory 29,1.2274729412359509e-6,1.2159859245770978e-6,1.2664196086453297e-6,7.11937370598246e-8,3.835068919859462e-8,1.2384340568614692e-7
DivideInteger/ExMemory 21/ExMemory 31,1.2184553256760122e-6,1.205058200914452e-6,1.2577107762358427e-6,8.083780236849455e-8,7.979181319575264e-9,1.5476102511966096e-7
DivideInteger/ExMemory 23/ExMemory 1,1.6647316759036753e-6,1.6231194570089111e-6,1.7257792389062161e-6,1.807103339546847e-7,1.3800506044298172e-7,2.2764576408300287e-7
DivideInteger/ExMemory 23/ExMemory 3,1.8367214706571863e-6,1.7943862793881662e-6,1.8903362716510154e-6,1.6894261287367155e-7,1.275265455282653e-7,2.1035496054598433e-7
DivideInteger/ExMemory 23/ExMemory 5,1.8090497580144328e-6,1.75518290759285e-6,1.8852040176046789e-6,1.92730605156061e-7,1.227699414064895e-7,3.0500114475611345e-7
DivideInteger/ExMemory 23/ExMemory 7,1.8235617930567997e-6,1.7855997099861526e-6,1.8871237806196524e-6,1.5862172950127918e-7,1.1522366420074273e-7,2.0937118609363143e-7
DivideInteger/ExMemory 23/ExMemory 9,1.655639885431292e-6,1.5986661558198118e-6,1.6966292029190263e-6,1.6405597644424836e-7,1.2980128551757145e-7,2.2044177996646684e-7
DivideInteger/ExMemory 23/ExMemory 11,1.7576262988138718e-6,1.7309147784069517e-6,1.8022163720957234e-6,1.1188874250119302e-7,7.035634771423229e-8,1.6483342985022068e-7
DivideInteger/ExMemory 23/ExMemory 13,1.7176790605658353e-6,1.6680860540652908e-6,1.773099087895108e-6,1.7635367294572446e-7,1.1535064774949696e-7,2.859850666766958e-7
DivideInteger/ExMemory 23/ExMemory 15,1.8052111630690923e-6,1.7674500907863157e-6,1.8535028807622276e-6,1.4160765304216585e-7,9.133622147084661e-8,1.951138309464387e-7
DivideInteger/ExMemory 23/ExMemory 17,1.7440363772977891e-6,1.7139679894258287e-6,1.8044516197268044e-6,1.305738087499203e-7,8.732914085840048e-8,1.9302857041087144e-7
DivideInteger/ExMemory 23/ExMemory 19,1.7068707767156145e-6,1.6829326324021645e-6,1.7553389539079758e-6,1.0643538566279045e-7,7.371819234639084e-8,1.5504565292686898e-7
DivideInteger/ExMemory 23/ExMemory 21,1.6660025665114665e-6,1.616834453962527e-6,1.7522324165403168e-6,2.132157363514801e-7,1.5088938739773305e-7,3.3698716517200734e-7
DivideInteger/ExMemory 23/ExMemory 23,1.5610158828502065e-6,1.5512161586651015e-6,1.5965454532865452e-6,5.761291439062676e-8,7.690473710940825e-9,1.2122911556679458e-7
DivideInteger/ExMemory 23/ExMemory 25,1.4565033711340245e-6,1.386506758797429e-6,1.5407422683122915e-6,2.5868151811616404e-7,2.1598171666288077e-7,3.4884923372510475e-7
DivideInteger/ExMemory 23/ExMemory 27,1.6362905339870646e-6,1.5811476286162423e-6,1.698070631143967e-6,2.1718765783382278e-7,1.8049223045358907e-7,2.5184474491054593e-7
DivideInteger/ExMemory 23/ExMemory 29,1.39906341963061e-6,1.3196657949889214e-6,1.4728030121132676e-6,2.662553724312445e-7,2.0629239850853957e-7,3.27264222035826e-7
DivideInteger/ExMemory 23/ExMemory 31,1.5635026446707317e-6,1.5300547831467022e-6,1.631162581076694e-6,1.439358285879515e-7,1.200078341283898e-7,1.8993927675814003e-7
DivideInteger/ExMemory 25/ExMemory 1,1.5765653349133204e-6,1.5260063430546517e-6,1.6357581842582868e-6,1.6805923710100743e-7,9.156336666882107e-8,2.477718816556964e-7
DivideInteger/ExMemory 25/ExMemory 3,1.7992373806168544e-6,1.7700250649901625e-6,1.8501073685080649e-6,1.263643468501447e-7,9.642279644174112e-8,1.8249340113425882e-7
DivideInteger/ExMemory 25/ExMemory 5,1.6722189756878741e-6,1.62713338456407e-6,1.7341456968701322e-6,1.626903662811495e-7,1.2453483947715692e-7,2.2734533401412117e-7
DivideInteger/ExMemory 25/ExMemory 7,1.7519965797206166e-6,1.7494167269564974e-6,1.7554516859484983e-6,9.766140896905729e-9,6.6443175641087856e-9,1.6504260543175998e-8
DivideInteger/ExMemory 25/ExMemory 9,1.7119684040344878e-6,1.6914026282363883e-6,1.756852217149385e-6,1.0209038489188116e-7,5.341982524292559e-8,1.9332772078796035e-7
DivideInteger/ExMemory 25/ExMemory 11,1.8242794646514608e-6,1.7884220053823953e-6,1.894093630787179e-6,1.6684868840067974e-7,1.1764340520659678e-7,2.2776749976313856e-7
DivideInteger/ExMemory 25/ExMemory 13,1.8004154664390692e-6,1.7694804685450651e-6,1.8660536505698723e-6,1.4713013862734287e-7,7.477957169576909e-8,2.464009861475598e-7
DivideInteger/ExMemory 25/ExMemory 15,1.8154122652125141e-6,1.7896857306003716e-6,1.86281473278016e-6,1.0671090210736228e-7,6.47961657578795e-8,1.65687321117302e-7
DivideInteger/ExMemory 25/ExMemory 17,1.765928411153543e-6,1.728969909543224e-6,1.8615103415354536e-6,2.181986279238177e-7,6.720882772363585e-8,4.033423873923057e-7
DivideInteger/ExMemory 25/ExMemory 19,1.69949787761181e-6,1.6647137176208947e-6,1.7311607176123144e-6,1.2003718694605128e-7,7.453043063405229e-8,1.7147673605786404e-7
DivideInteger/ExMemory 25/ExMemory 21,1.814593292675467e-6,1.7366570472635077e-6,2.108943638479116e-6,4.7120979471025416e-7,9.80144534162634e-8,9.797133033758914e-7
DivideInteger/ExMemory 25/ExMemory 23,1.616466664866366e-6,1.5576297950865897e-6,1.6829293571913575e-6,2.1262931199253376e-7,1.8210755697978232e-7,2.7512601212838874e-7
DivideInteger/ExMemory 25/ExMemory 25,1.5984297505473897e-6,1.5820839306070342e-6,1.6353343562873544e-6,7.747761693576892e-8,5.3140445582170904e-8,1.228801693410486e-7
DivideInteger/ExMemory 25/ExMemory 27,1.7057515865676226e-6,1.6464823548816196e-6,1.7782279904983771e-6,2.2738154938417732e-7,2.0145800944566515e-7,2.7467331670978187e-7
DivideInteger/ExMemory 25/ExMemory 29,1.5631623279065924e-6,1.5180205151362803e-6,1.619367228337968e-6,1.7421072846408368e-7,1.3019476750487215e-7,2.3787066078831862e-7
DivideInteger/ExMemory 25/ExMemory 31,1.6202851259275177e-6,1.558485120338246e-6,1.7090997709417868e-6,2.2070363359412684e-7,1.8241253824869165e-7,2.662156636086012e-7
DivideInteger/ExMemory 27/ExMemory 1,1.36535270256869e-6,1.3545557156032339e-6,1.387955529138184e-6,5.1556607369950626e-8,3.776540230549556e-8,7.932069251014953e-8
DivideInteger/ExMemory 27/ExMemory 3,1.7327406454168165e-6,1.7146330901379506e-6,1.7730500916867128e-6,8.973162226425492e-8,5.6297418224450243e-8,1.5237720476569368e-7
DivideInteger/ExMemory 27/ExMemory 5,1.862200986380285e-6,1.825038360509065e-6,1.9274180683595742e-6,1.8280148860910475e-7,1.350380029257394e-7,2.436950908285883e-7
